,precision,recall,f1-score,support
564,0.0,0.0,0.0,1.0
565,0.6363636363636364,0.8536585365853658,0.7291666666666666,41.0
566,0.9,0.9,0.9,10.0
567,0.25,0.25,0.25,8.0
569,1.0,0.8571428571428571,0.923076923076923,7.0
570,0.5384615384615384,0.5384615384615384,0.5384615384615384,13.0
571,1.0,1.0,1.0,1.0
572,0.8,1.0,0.888888888888889,4.0
573,0.958904109589041,0.9523809523809523,0.955631399317406,147.0
574,1.0,0.5714285714285714,0.7272727272727273,7.0
575,0.0,0.0,0.0,1.0
576,0.9298245614035088,0.828125,0.8760330578512396,64.0
577,0.7352941176470589,0.8928571428571429,0.806451612903226,28.0
578,0.47058823529411764,0.6153846153846154,0.5333333333333333,13.0
579,0.375,0.6,0.4615384615384615,5.0
581,0.0,0.0,0.0,1.0
582,0.9310344827586207,0.84375,0.8852459016393444,32.0
583,0.25,0.8064516129032258,0.38167938931297707,31.0
584,1.0,1.0,1.0,1.0
585,1.0,0.875,0.9333333333333333,8.0
586,0.3333333333333333,0.25,0.28571428571428575,4.0
587,0.0,0.0,0.0,2.0
588,0.0,0.0,0.0,1.0
589,0.9090909090909091,0.8108108108108109,0.8571428571428571,74.0
590,1.0,1.0,1.0,3.0
591,0.0,0.0,0.0,5.0
592,0.0,0.0,0.0,1.0
593,0.3333333333333333,0.25,0.28571428571428575,4.0
594,0.3333333333333333,0.5,0.4,2.0
595,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,242.0
597,1.0,1.0,1.0,3.0
598,0.4,0.5,0.4444444444444445,4.0
599,0.5555555555555556,0.23809523809523808,0.33333333333333326,21.0
600,0.0,0.0,0.0,23.0
601,0.25,0.5,0.3333333333333333,4.0
602,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
603,0.14285714285714285,0.16666666666666666,0.15384615384615383,6.0
604,1.0,0.9375,0.967741935483871,16.0
605,0.4,0.8,0.5333333333333333,10.0
606,0.9310344827586207,0.9,0.9152542372881356,30.0
607,0.3333333333333333,1.0,0.5,1.0
608,0.0,0.0,0.0,4.0
609,0.8947368421052632,0.9444444444444444,0.918918918918919,18.0
610,0.0,0.0,0.0,289.0
611,0.6666666666666666,0.8,0.7272727272727272,5.0
612,1.0,0.5,0.6666666666666666,2.0
613,1.0,1.0,1.0,3.0
614,0.0,0.0,0.0,1.0
615,0.9523809523809523,1.0,0.975609756097561,20.0
616,0.8405797101449275,0.8656716417910447,0.8529411764705882,67.0
617,0.65,1.0,0.787878787878788,13.0
618,0.6666666666666666,0.5,0.5714285714285715,4.0
619,0.125,1.0,0.2222222222222222,2.0
620,0.0,0.0,0.0,23.0
621,1.0,0.5,0.6666666666666666,14.0
622,0.0,0.0,0.0,1.0
623,0.0,0.0,0.0,6.0
624,0.0,0.0,0.0,0.0
625,0.7857142857142857,1.0,0.88,11.0
626,0.0,0.0,0.0,2.0
627,0.5714285714285714,0.8695652173913043,0.689655172413793,23.0
628,1.0,1.0,1.0,4.0
629,0.8888888888888888,0.6666666666666666,0.761904761904762,12.0
630,0.4166666666666667,0.5555555555555556,0.4761904761904762,9.0
631,0.2,1.0,0.33333333333333337,1.0
632,1.0,0.09090909090909091,0.16666666666666669,11.0
633,1.0,0.3333333333333333,0.5,3.0
634,0.7945205479452054,0.9206349206349206,0.8529411764705882,63.0
635,0.0,0.0,0.0,4.0
636,1.0,0.32,0.48484848484848486,25.0
637,0.0,0.0,0.0,1.0
638,1.0,0.2222222222222222,0.3636363636363636,18.0
639,0.1875,1.0,0.3157894736842105,3.0
640,1.0,1.0,1.0,2.0
641,0.0,0.0,0.0,0.0
642,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
643,0.9824561403508771,0.9491525423728814,0.9655172413793103,59.0
644,1.0,0.125,0.2222222222222222,8.0
645,0.8823529411764706,0.9375,0.9090909090909091,32.0
646,1.0,1.0,1.0,14.0
647,0.8666666666666667,0.9512195121951219,0.9069767441860465,41.0
649,0.0,0.0,0.0,25.0
651,0.7083333333333334,0.9444444444444444,0.8095238095238096,18.0
652,0.16666666666666666,0.3333333333333333,0.2222222222222222,3.0
653,0.5,0.3333333333333333,0.4,3.0
654,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
655,0.8933333333333333,0.9054054054054054,0.8993288590604026,74.0
656,0.5833333333333334,0.875,0.7000000000000001,8.0
657,0.4,0.3333333333333333,0.3636363636363636,6.0
658,1.0,0.8181818181818182,0.9,11.0
659,0.0,0.0,0.0,1.0
660,0.0,0.0,0.0,4.0
661,0.2857142857142857,0.8888888888888888,0.43243243243243246,9.0
662,0.0,0.0,0.0,1.0
663,1.0,1.0,1.0,1.0
664,0.5555555555555556,1.0,0.7142857142857143,5.0
665,0.7142857142857143,0.8333333333333334,0.7692307692307692,6.0
666,0.6,1.0,0.7499999999999999,6.0
667,0.72,0.8181818181818182,0.7659574468085107,22.0
668,0.42857142857142855,1.0,0.6,3.0
669,0.8,0.5,0.6153846153846154,8.0
670,0.17391304347826086,0.6666666666666666,0.27586206896551724,6.0
671,1.0,0.5714285714285714,0.7272727272727273,7.0
672,0.9230769230769231,0.8888888888888888,0.9056603773584906,54.0
673,0.0,0.0,0.0,15.0
674,0.0,0.0,0.0,14.0
675,1.0,1.0,1.0,3.0
676,0.8913043478260869,1.0,0.9425287356321839,41.0
677,1.0,1.0,1.0,1.0
678,0.0,0.0,0.0,1.0
679,0.4,0.5,0.4444444444444445,4.0
680,1.0,0.3333333333333333,0.5,3.0
681,1.0,0.6666666666666666,0.8,6.0
682,0.8846153846153846,0.9583333333333334,0.9199999999999999,24.0
683,0.0,0.0,0.0,1.0
