,precision,recall,f1-score,support
12478,0.0,0.0,0.0,22.0
12479,1.0,0.5,0.6666666666666666,36.0
12481,0.6818181818181818,0.5555555555555556,0.6122448979591836,27.0
12482,1.0,0.34615384615384615,0.5142857142857142,26.0
12483,1.0,0.05263157894736842,0.1,19.0
12486,0.0,0.0,0.0,5.0
12490,0.0,0.0,0.0,25.0
12493,1.0,0.029411764705882353,0.05714285714285715,34.0
12494,0.0,0.0,0.0,9.0
12514,0.0,0.0,0.0,70.0
12515,0.0,0.0,0.0,10.0
12517,0.9636363636363636,0.7794117647058824,0.8617886178861789,68.0
12519,0.0,0.0,0.0,2.0
12520,0.0,0.0,0.0,4.0
12523,0.0,0.0,0.0,14.0
12524,0.8461538461538461,0.15492957746478872,0.2619047619047619,71.0
12529,0.0,0.0,0.0,18.0
12530,0.0,0.0,0.0,1.0
12539,0.0,0.0,0.0,11.0
12548,0.8461538461538461,0.3793103448275862,0.5238095238095238,58.0
12553,0.0,0.0,0.0,6.0
12554,0.0,0.0,0.0,3.0
12567,0.0,0.0,0.0,9.0
12569,0.0,0.0,0.0,10.0
12588,0.0,0.0,0.0,23.0
12596,0.0,0.0,0.0,4.0
12601,0.0,0.0,0.0,9.0
12602,0.0,0.0,0.0,8.0
12604,0.6224899598393574,0.9872611464968153,0.7635467980295567,314.0
12605,0.0,0.0,0.0,1.0
12609,0.0,0.0,0.0,1.0
12611,0.0,0.0,0.0,3.0
12612,0.0,0.0,0.0,10.0
12615,0.0,0.0,0.0,1.0
12622,0.0,0.0,0.0,1.0
12624,0.0,0.0,0.0,14.0
12630,0.4396694214876033,0.9708029197080292,0.6052332195676905,274.0
12635,0.0,0.0,0.0,1.0
12637,0.0,0.0,0.0,4.0
12638,0.0,0.0,0.0,9.0
12640,0.2894736842105263,0.9482758620689655,0.4435483870967742,116.0
12641,0.0,0.0,0.0,3.0
12646,0.0,0.0,0.0,8.0
12647,0.0,0.0,0.0,14.0
12649,0.0,0.0,0.0,10.0
12652,0.6153846153846154,0.48484848484848486,0.5423728813559322,33.0
12657,1.0,0.0847457627118644,0.15625,59.0
12658,1.0,0.05263157894736842,0.1,19.0
12661,0.0,0.0,0.0,1.0
12664,0.0,0.0,0.0,4.0
12665,0.0,0.0,0.0,3.0
12667,0.9166666666666666,0.23404255319148937,0.3728813559322034,47.0
12669,1.0,0.2558139534883721,0.40740740740740744,43.0
12674,0.0,0.0,0.0,27.0
12683,0.7111111111111111,0.5245901639344263,0.6037735849056605,61.0
12686,0.0,0.0,0.0,3.0
12690,0.8333333333333334,0.5555555555555556,0.6666666666666667,90.0
12696,0.0,0.0,0.0,6.0
12697,0.0,0.0,0.0,14.0
12701,0.0,0.0,0.0,3.0
12709,1.0,0.3157894736842105,0.4799999999999999,38.0
12713,0.0,0.0,0.0,15.0
12718,1.0,0.16666666666666666,0.2857142857142857,30.0
12721,0.0,0.0,0.0,27.0
12725,0.0,0.0,0.0,4.0
12726,0.0,0.0,0.0,8.0
12730,0.0,0.0,0.0,22.0
12731,0.8571428571428571,0.25,0.3870967741935483,72.0
12741,0.4897959183673469,0.44036697247706424,0.463768115942029,109.0
12743,1.0,0.027777777777777776,0.05405405405405406,36.0
12747,0.0,0.0,0.0,6.0
